Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,CO_GasSensor,Ambient Light Level,Activity Level,MetalOxide_PCA,Time of Day_evening,Time of Day_morning,Time of Day_night,HVAC Operation Mode_eco_mode,HVAC Operation Mode_heating_active,HVAC Operation Mode_maintenance_mode,HVAC Operation Mode_off,HVAC Operation Mode_ventilation_only
19.31,53.7,93.13980344685002,581.1372663451555,1.0,3.0,0,-0.020518986510949515,0,0,0,0,0,0,1,0
19.95,48.45,123.0309225032832,578.9630851179979,1.0,3.0,0,0.1633874220319343,0,0,1,0,0,1,0,0
18.99,51.39,101.60834653297256,553.591867437711,1.0,2.0,1,0.14340370487878074,0,1,0,0,0,0,1,0
20.03,48.02,120.71444324883328,577.7128331661042,1.0,3.0,2,0.4467479065663132,0,0,1,0,0,1,0,0
21.44,49.0,103.67778313372328,597.6485018176855,2.0,3.0,1,-0.21124077874924113,1,0,0,0,0,0,0,1
19.64,58.17,119.7470769447178,550.5187223566985,2.0,3.0,0,-0.9791664124389619,0,1,0,0,0,0,0,0
19.11,48.65,84.97343881378865,580.46458263863,1.0,2.0,1,3.232828680266713,0,1,0,0,0,0,0,1
19.45,51.39,123.72443316349012,584.3416205464932,1.0,3.0,1,0.5275136016999533,0,0,1,0,0,0,1,0
19.38,51.39,118.87389473386368,580.1535679528456,1.0,3.0,1,0.23806110048066625,0,0,1,0,0,0,0,1
19.63,54.84,119.29230140889072,598.6486690624266,1.0,3.0,2,0.4489608881448746,0,0,1,0,0,1,0,0
29.580000000000005,50.62,113.30276233943827,590.9576084787059,1.0,2.0,1,0.22517156694874368,0,1,0,0,0,0,0,1
18.8,54.31,91.3971857196074,607.9178725074495,1.0,,0,2.1973492588939205,0,0,0,0,0,0,1,0
19.22,51.39,119.66664541267704,586.0184153658928,1.0,3.0,1,0.702165500188623,0,0,1,0,0,0,0,1
19.1,51.39,166.66874426012515,578.2529804951322,1.0,3.0,0,0.7081239548554977,0,0,1,0,0,0,0,0
18.43,51.39,88.35337746777365,609.223338649998,0.0,,0,1.3735461997249194,0,0,0,0,0,0,0,1
18.49,51.39,72.13415711768694,603.7370026856246,1.0,2.0,1,3.975360433148276,0,0,0,0,0,0,1,0
19.42,51.39,116.64658469797334,586.9930581588069,1.0,3.0,2,0.4161570259548948,0,0,1,1,0,0,0,0
19.77,52.94,137.8418627965213,582.6986734847146,1.0,2.0,1,-0.3038136997721908,0,0,1,0,1,0,0,0
19.14,51.39,127.19709600334812,580.4996242863655,1.0,3.0,1,1.3416615991847773,0,0,1,0,0,0,1,0
20.24,54.98,122.0071532909946,560.4105561045876,1.0,2.0,0,0.009572311455164169,0,0,1,0,0,0,0,0
18.91,49.85,123.51163422516564,578.8921361271429,1.0,,0,0.5559113555767835,0,0,1,0,1,0,0,0
18.83,50.02,121.42173640076496,578.5801168873518,1.0,1.0,0,0.6225134542294054,0,0,1,0,0,1,0,0
19.3,48.83,54.38711065196236,579.8651205562252,1.0,3.0,1,1.065378252145947,0,0,1,0,0,0,1,0
19.48,51.39,124.59360180134388,579.996453902557,1.0,,1,1.0760840608838176,0,0,1,0,0,0,0,1
27.85943854960949,51.31,114.81217095864142,555.5020663971156,1.0,2.0,0,0.010073339323621333,1,0,0,0,1,0,0,0
19.03,51.39,127.52893217683597,580.5616092624308,1.0,3.0,1,0.7990364324095499,0,0,1,0,0,0,0,1
18.95,59.812499999999986,125.8419183835466,582.785936478571,1.0,2.0,0,1.4648704520047053,0,0,1,0,0,0,0,1
18.61,50.29,124.4569170393669,584.1060814003326,1.0,2.0,1,0.8190966357670277,0,0,1,0,0,0,0,0
18.64,50.16,126.03124373840336,582.9605941539897,1.0,3.0,1,0.9996136158902983,0,0,1,1,0,0,0,0
18.54,50.41,124.01563205443496,575.9530206267515,1.0,,0,0.9184201801302682,0,0,1,1,0,0,0,0
18.62,50.19,125.23161294789902,577.0653556798543,1.0,1.0,2,1.0608661936475905,0,0,1,0,1,0,0,0
18.51,50.4,123.54551689461316,579.7927471016617,1.0,3.0,2,1.0997794451038772,0,0,1,0,1,0,0,0
18.5,50.33,123.8903681861364,577.0335487470431,1.0,3.0,2,-0.02522243877951914,0,0,1,1,0,0,0,0
29.580000000000005,50.19,120.01389469650962,582.6275964634592,1.0,3.0,1,1.1427910608354792,0,0,1,0,0,0,1,0
23.06,48.87,118.68298500263792,590.5002061633987,1.0,3.0,1,-1.0231627531591139,1,0,0,0,0,0,1,0
17.87,54.81,117.06424056241636,593.2254051635956,1.0,3.0,1,0.9585189470625807,0,1,0,0,0,1,0,0
18.39,42.15250000000002,124.1935259916099,585.8218259812288,1.0,,0,0.8747345330870807,0,0,1,0,0,1,0,0
17.5,48.63,114.64886712670264,581.7174484855107,2.0,2.0,1,0.48360831381052644,0,0,1,0,0,1,0,0
20.48,50.1,99.52938845524793,579.5971229659772,1.0,1.0,1,-0.7704277391818569,0,1,0,1,0,0,0,0
12.539999999999997,52.0,76.92789402992254,615.5720883627286,1.0,3.0,2,2.512329831607094,0,0,0,0,0,0,0,0
18.25,50.76,128.54462565941947,573.7180841614723,1.0,3.0,2,1.9683098852189989,0,0,1,0,0,0,1,0
18.28,59.812499999999986,124.59869181604172,580.5083193286546,1.0,,0,0.8962361505406746,0,0,1,0,1,0,0,0
18.35,42.15250000000002,128.762191813703,572.7219877000961,1.0,3.0,0,-0.4628526770677149,0,0,1,0,0,1,0,0
17.93,44.31,67.80892823641965,630.0743337203371,0.0,2.0,1,4.0444046525107575,0,0,0,0,0,0,0,0
18.06,51.39,120.5558282417801,584.7762920818809,1.0,,2,0.8570234784569537,0,0,1,1,0,0,0,0
16.41,51.39,71.1833799172766,614.3693131409059,1.0,2.0,1,3.861699735383325,0,1,0,0,0,0,0,0
15.64,42.15250000000002,68.10609855697129,609.0944371832195,1.0,3.0,1,3.7924036553033926,0,1,0,0,1,0,0,0
18.14,51.39,54.38711065196236,582.7346489023709,1.0,3.0,0,1.1248900151607983,0,1,0,0,0,0,1,0
19.6,48.5,84.97763968744829,622.3465054099998,0.0,2.0,0,2.335532364935688,0,0,0,0,0,0,1,0
24.35,48.13,166.66874426012515,575.1936654368695,2.0,3.0,0,-0.9262583552499298,1,0,0,1,0,0,0,0
29.580000000000005,51.16,131.36118029755602,576.7889019994323,1.0,2.0,2,1.4093259643997105,0,1,0,0,0,0,1,0
29.580000000000005,51.25,126.12111585469243,582.9950165154893,1.0,3.0,0,1.3041565647092177,0,1,0,0,0,0,0,0
17.89,51.39,119.14276123993456,584.3155407750464,1.0,3.0,0,1.291719780796641,0,1,0,0,1,0,0,0
29.580000000000005,42.49,66.74167362689889,629.0576152783073,0.0,2.0,1,4.365028725698731,0,1,0,0,0,0,0,1
18.09,53.49,110.6338241486396,598.227615333435,1.0,,0,-0.1069873770806749,0,0,0,0,0,0,0,1
17.88,51.36,128.95815317088113,584.4602895164056,1.0,3.0,1,1.9744560710646544,0,1,0,0,0,1,0,0
17.88,51.33,123.69968442522796,576.7368773859074,1.0,3.0,0,-0.06614794149971272,0,1,0,0,0,0,0,1
17.86,51.39,124.8648901589146,582.8324768877222,1.0,,0,1.392596857241345,0,1,0,0,0,0,0,0
17.75,51.65,123.9524482872721,583.1504578916358,1.0,2.0,1,1.4945747608702231,0,1,0,0,0,0,1,0
17.88,51.39,127.09424414604123,578.7460407342531,1.0,3.0,2,1.4839983477008114,0,1,0,1,0,0,0,0
17.79,51.39,128.0343206513621,583.8447998451019,1.0,,2,1.1042365695276855,0,1,0,0,1,0,0,0
17.73,51.57,129.3431165726809,573.2686493493094,1.0,1.0,1,1.0073959199228966,0,1,0,0,0,1,0,0
29.580000000000005,51.66,128.0037006325073,577.9407795536766,1.0,3.0,0,1.46105520228496,0,1,0,1,0,0,0,0
17.68,51.62,128.23252796505943,578.8577717768646,1.0,3.0,1,1.2295506180937499,0,1,0,0,0,0,1,0
17.71,51.64,123.20176071179512,582.8387457969001,1.0,2.0,2,1.379171984963192,0,1,0,0,0,0,0,1
17.63,51.75,125.9444546086708,581.7391454256492,1.0,3.0,2,1.530798240318804,0,1,0,0,0,0,1,0
17.54,51.89,125.0694798825732,581.3012751485875,1.0,2.0,1,1.762643918916375,0,1,0,0,0,1,0,0
17.61,51.39,124.9783593233247,585.3545993682138,1.0,2.0,1,1.325171717445957,0,1,0,1,0,0,0,0
17.53,52.09,127.05302915351652,579.771058391037,1.0,,1,1.3801557953584207,0,1,0,0,0,1,0,0
17.51,52.11,122.0384980385387,578.6435737690898,1.0,3.0,1,1.5060191630500628,0,1,0,0,0,0,0,0
17.58,51.99,125.81544281299688,580.158231578926,1.0,,1,0.9665450968796643,0,1,0,0,0,0,0,0
24.61,50.78,108.9866882937862,549.3586636803122,1.0,2.0,0,-0.6692367387195134,1,0,0,0,1,0,0,0
17.51,51.39,122.50146279856207,582.953884903205,1.0,0.0,0,1.3678026945509953,0,1,0,0,1,0,0,0
17.98,51.39,108.60373561178102,598.1525875900911,1.0,2.0,0,1.0728008529397488,0,0,0,0,0,0,0,0
20.79,48.36,118.44186040643076,598.9392484264445,2.0,0.0,2,0.32198244047073243,0,0,1,0,0,1,0,0
17.54,51.39,127.46805217437785,584.781306457896,1.0,2.0,1,0.8824359821793734,0,1,0,0,0,1,0,0
17.61,50.74,121.40985062950222,582.54007520651,1.0,2.0,1,0.9951259891598886,0,1,0,0,0,0,0,0
17.51,51.75,121.38347797836964,577.9608765801831,1.0,3.0,2,0.3151332101516849,0,1,0,0,1,0,0,0
17.47,52.09,126.7529726156099,582.5284713796627,1.0,2.0,1,-0.05924368608659252,0,1,0,0,0,0,0,0
29.580000000000005,52.52,124.23828486690412,583.2360159160193,1.0,3.0,1,-0.45280933101096055,0,1,0,0,0,0,1,0
19.48,53.0,129.34505576329872,589.1358492523602,1.0,3.0,1,-0.1417195944315922,0,0,1,0,0,0,0,0
17.26,52.85,121.20412417642756,582.2571742093703,2.0,3.0,1,-0.5865138300027414,0,1,0,0,0,1,0,0
22.9,46.62,111.6431192328702,589.1976196037845,1.0,,1,0.20953564998434965,1,0,0,0,0,0,0,1
12.539999999999997,53.68,107.59381494467716,550.8569863657976,1.0,2.0,1,-0.3236832789585446,0,0,1,0,1,0,0,0
29.580000000000005,52.63,122.03947912524812,583.4622661296423,2.0,0.0,0,-1.459989816133816,0,1,0,0,1,0,0,0
17.65,51.39,96.56997188872808,604.5227305418086,0.0,3.0,2,1.153742210735679,0,0,0,0,0,1,0,0
21.92,46.49,104.06579372319706,586.7038357174157,2.0,2.0,0,-4.0158847878607435,1,0,0,0,0,0,0,1
17.44,52.49,121.5535312413194,580.4119456443917,2.0,2.0,0,-0.8205516325417216,0,1,0,0,0,0,0,0
19.02,49.1,127.9717695005729,578.542385614944,1.0,,0,-0.8066793807205342,0,1,0,1,0,0,0,0
18.41,48.09,72.03656711585923,585.489997050248,1.0,3.0,1,2.7109517354373596,0,1,0,0,0,0,0,1
18.01,51.83,125.34733119838388,577.5302963926588,3.0,3.0,0,-0.868368242023566,0,1,0,0,1,0,0,0
20.2,56.06,54.38711065196236,571.38281415402,1.0,3.0,0,-1.9446684468845303,0,0,1,0,0,0,0,0
29.580000000000005,49.38,119.4845770395342,579.3236736987449,1.0,0.0,0,-1.2781047326237507,1,0,0,0,0,0,1,0
19.72,59.06,131.30666206808513,544.7466854881951,2.0,2.0,0,-1.689983602026732,0,1,0,0,0,0,0,0
23.83,50.4,109.20546136308018,539.6887965474414,2.0,2.0,0,-1.155920302211224,1,0,0,1,0,0,0,0
18.08,51.39,122.0750873527583,582.0645781126946,2.0,,0,-0.7912545944802316,0,1,0,0,0,0,0,1
17.74,52.01,166.66874426012515,578.0323377643874,2.0,3.0,1,-0.7148717573006885,0,1,0,0,0,0,0,0
29.580000000000005,52.5,122.11704003491757,579.5586792497111,2.0,,0,-0.4787634759773529,0,1,0,0,0,0,0,0
17.45,52.84,120.75924059012956,577.5387854067804,2.0,,0,-0.6489635716488699,0,1,0,0,1,0,0,0
22.16,45.51,111.49655897233374,589.5933976573738,1.0,2.0,0,0.6888534533989917,1,0,0,0,1,0,0,0
18.85,51.39,111.04297819421556,582.764598151713,1.0,3.0,2,1.1143471760153463,0,1,0,0,0,0,0,0
17.22,51.39,128.06093767083752,578.2367678948702,2.0,1.0,2,-0.16615386182290978,0,1,0,1,0,0,0,0
20.17,53.12,96.11622913998832,604.3042614350312,1.0,2.0,1,0.32297574395336276,0,0,1,0,0,0,0,1
29.580000000000005,53.56,123.17682866209512,573.2384468848865,2.0,2.0,1,-0.4882423255755405,0,1,0,0,0,0,1,0
17.58,47.21,78.18530451118936,602.6164829573639,0.0,2.0,0,2.3804239754451904,0,0,0,0,1,0,0,0
23.94,43.08,120.8454306822601,587.9694610268792,1.0,3.0,0,-0.18168676356936295,1,0,0,1,0,0,0,0
16.9,53.85,118.29368842315272,581.0641645660937,2.0,3.0,0,-0.20471803742797712,0,1,0,0,0,0,0,1
16.8,51.39,113.24308608656632,581.8699927213722,2.0,3.0,0,0.2865885961515802,0,1,0,0,0,0,0,1
16.89,53.86,119.02114092971512,575.7147112918647,2.0,,2,0.17939019505612058,0,1,0,0,0,1,0,0
23.61,51.6,102.0977825625303,540.8174790099105,2.0,2.0,0,-1.016226138663551,1,0,0,1,0,0,0,0
18.36,54.01,135.98147811502588,586.5258074075184,1.0,0.0,1,0.4996300165405657,0,0,1,1,0,0,0,0
16.96,51.39,122.61794559508084,581.5175014075883,2.0,1.0,0,0.1245943605603283,0,1,0,0,0,0,0,1
17.2,53.04,122.782511432033,581.2890982595594,2.0,3.0,0,0.40428390865014924,0,1,0,0,1,0,0,0
29.580000000000005,53.26,122.61103882731446,573.8943779192269,2.0,,1,0.1432192258910932,0,1,0,0,0,0,1,0
20.91,58.02,125.7561791725447,549.6392522890192,1.0,3.0,0,-0.6403429542543834,0,0,1,0,0,1,0,0
17.05,53.43,120.56013540721209,586.7455187546101,2.0,2.0,2,0.10322091104585777,0,1,0,1,0,0,0,0
29.580000000000005,52.38,125.37115718151992,593.1160969909671,1.0,3.0,0,0.42661082017104024,0,0,1,0,0,0,1,0
18.21,51.39,82.29012496351274,594.6043151351454,1.0,0.0,1,1.7657257067831262,0,0,0,1,0,0,0,0
17.37,52.79,166.66874426012515,585.727420633969,2.0,2.0,0,0.2176172382786237,0,0,0,0,0,0,0,0
19.07,49.18,116.6320615179562,571.4701853642975,2.0,2.0,1,0.07329124321331713,0,0,0,0,0,0,1,0
24.39,51.39,115.84762721665663,577.9463871767769,1.0,2.0,1,-0.18831834417956836,0,0,0,0,0,0,1,0
19.27,49.09,118.09036323703955,580.9297097828323,2.0,1.0,1,0.1414623131831832,0,0,0,0,0,0,0,0
18.97,49.85,122.83359378048242,576.4320566188577,2.0,0.0,2,-0.2070754692588631,0,0,0,0,0,0,1,0
22.82,51.39,110.89256691414,555.9554843796083,1.0,,0,0.27650595498008423,0,0,0,0,0,0,0,0
17.12,45.7,57.666419824764986,570.1322563304749,1.0,3.0,1,4.225694957732671,0,0,0,0,0,0,0,0
29.580000000000005,52.11,119.97106317120202,544.8043350053821,3.0,1.0,0,-0.9422103929486766,0,0,0,1,0,0,0,0
17.6,59.812499999999986,112.07766311056244,580.1308139321013,2.0,2.0,0,0.9436484982069228,0,0,1,0,0,0,0,1
18.94,51.39,124.969602071969,580.031865837196,2.0,2.0,0,0.34033947646639306,0,0,0,0,1,0,0,0
18.62,50.79,124.85053677937132,578.8217312187322,1.0,3.0,1,-0.026224288241597855,0,0,0,0,1,0,0,0
29.580000000000005,44.65,92.50326865977163,590.0931810024774,1.0,2.0,2,0.6459469126902657,0,0,0,0,0,0,0,1
18.34,51.52,127.40037010286864,575.9684162100641,2.0,,0,1.1091001996412382,0,0,0,0,1,0,0,0
18.48,51.16,166.66874426012515,581.1159109704548,2.0,0.0,2,0.2496711395206088,0,0,0,0,0,0,0,1
19.17,49.73,166.66874426012515,577.512271686501,2.0,3.0,2,-0.024173842835712184,0,0,0,1,0,0,0,0
19.55,56.4,142.98271971987097,561.436484665986,2.0,3.0,1,-1.4504878424408512,0,0,1,0,0,1,0,0
18.42,51.39,166.66874426012515,581.1463171753805,1.0,,2,0.06443855368886643,0,0,0,1,0,0,0,0
29.580000000000005,47.21,130.01123610264813,579.6724473040625,2.0,2.0,1,-0.49660374799942564,1,0,0,0,0,0,0,0
18.33,51.86,123.3144485899616,575.3326588058073,2.0,1.0,2,0.07314384776555134,0,0,0,0,0,1,0,0
21.21,53.36,96.4896772352828,579.9842880162722,1.0,2.0,1,0.01175984611007042,0,0,0,0,1,0,0,0
18.84,51.39,129.1924705377198,576.947250735216,2.0,2.0,0,0.10449806535252226,0,0,0,0,1,0,0,0
18.61,51.28,125.02081384795508,576.8842735901789,2.0,2.0,1,-0.04195849150344862,0,0,0,0,0,0,0,1
20.47,54.84,120.57255936901416,550.7478882529354,2.0,,2,-0.4866531870478864,0,0,1,0,0,1,0,0
29.580000000000005,49.37,113.9093971762353,589.5517771233242,1.0,2.0,1,-1.0981806953693753,0,0,1,0,0,0,0,1
19.09,49.38,100.15056591926448,577.0422304730514,3.0,3.0,2,0.6482915737675421,0,1,0,0,1,0,0,0
22.13,45.46,114.29105871636564,596.7901813110244,1.0,1.0,1,0.3944567900200101,1,0,0,1,0,0,0,0
29.580000000000005,51.39,142.7389957209738,576.6880275909258,2.0,2.0,0,-0.23585477799045676,0,0,0,0,0,0,0,1
21.02,42.15250000000002,118.61576749094888,556.5999393903876,2.0,2.0,1,-0.8646714284273421,0,0,1,0,0,0,0,1
17.9,51.39,125.20872488310276,580.2625272029481,3.0,2.0,2,-0.7765914661997368,0,1,0,0,0,0,0,1
19.91,50.56,129.85852445670258,579.8152175158718,2.0,3.0,0,-0.5524656772986637,0,0,0,0,0,1,0,0
20.05,50.26,127.92788533900683,576.749802467405,2.0,3.0,0,-0.4687262493869196,0,0,0,0,0,0,0,1
20.2,51.39,129.90565377184078,579.1639820742623,2.0,3.0,0,-0.49098287275112656,0,0,0,0,0,0,1,0
20.47,51.39,127.91085508388552,577.3567536318561,2.0,3.0,0,-0.42102119438867047,0,0,0,1,0,0,0,0
20.52,49.54,120.37188044512652,574.331104301207,2.0,3.0,1,-0.32145904425125965,0,0,0,0,0,0,0,0
23.12,55.04,131.58632463853576,544.196751002894,2.0,3.0,0,-2.1979098337055563,1,0,0,0,1,0,0,0
20.76,49.22,121.7544527831414,579.2508412848464,2.0,2.0,0,0.009748855712311433,0,0,0,0,1,0,0,0
20.85,49.21,124.2968444694504,579.8083548507323,1.0,3.0,1,-0.07291107089144894,0,0,0,1,0,0,0,0
20.88,49.19,54.38711065196236,569.3161803809827,2.0,0.0,1,0.055718426645043416,0,0,0,0,1,0,0,0
21.29,51.39,166.66874426012515,578.2475071600733,2.0,3.0,1,-0.3984500527551046,0,0,0,0,1,0,0,0
19.21,52.88,110.15888089140412,553.3658455313933,1.0,1.0,1,0.11899413479078656,0,1,0,0,0,0,0,0
21.69,51.39,130.9834912173227,581.4237430064774,2.0,,0,-0.18408556712686766,0,0,0,1,0,0,0,0
29.376187718077343,51.39,79.71091360748694,618.6991437902922,0.0,3.0,1,2.040802603072656,0,0,0,0,0,0,0,1
16.07,43.27,66.90578842958655,621.1690465670606,0.0,,0,4.402642296022331,0,1,0,0,0,0,0,0
21.92,47.39,126.3074564437904,581.4150413699625,2.0,0.0,0,-0.36745075227524887,0,0,0,1,0,0,0,0
21.89,47.48,126.85591820097127,581.1524356458683,2.0,2.0,0,-0.32723757418275207,0,0,0,0,0,0,0,1
21.74,48.09,97.87054538998412,559.2647800880254,1.0,1.0,0,0.9233536049837104,1,0,0,0,1,0,0,0
21.85,47.91,126.23921312989717,572.4711775729376,1.0,3.0,0,-0.6268773232189105,0,0,0,0,0,0,0,0
15.99,51.39,65.39177635488463,620.1487189112188,0.0,3.0,1,3.193321223199436,0,1,0,0,0,0,0,0
18.9,51.49,111.1251503328708,596.7400249663791,1.0,3.0,2,0.9662601944374953,0,1,0,0,1,0,0,0
20.87,50.51,122.93686305660852,578.4251435588021,2.0,,2,-0.41190437384808826,0,0,0,0,0,1,0,0
20.52,51.49,122.15782425598051,575.8492889170499,2.0,2.0,2,-0.4026629487916654,0,0,0,0,0,0,1,0
20.45,51.76,120.58651090102892,584.051311505052,2.0,3.0,1,-0.15160418039996237,0,0,0,0,0,0,0,0
20.38,52.03,122.65993129859189,575.5786278399837,2.0,2.0,0,-0.3164589879631775,0,0,0,0,0,0,1,0
20.18,59.812499999999986,121.4317677000506,578.1731753664166,2.0,3.0,1,-0.24207485984059096,0,0,0,0,0,0,1,0
29.580000000000005,53.62,83.30118412185924,583.6124151352634,1.0,3.0,1,-0.06904601016001392,1,0,0,0,0,0,1,0
20.12,51.39,116.52721590837167,574.8126189799751,2.0,,0,-0.44641905963520356,0,0,0,0,0,0,0,0
23.42,51.06,113.62110536543344,559.7554928809891,3.0,2.0,0,-3.858938118026668,0,0,0,0,1,0,0,0
20.23,53.07,124.51752452468055,578.6580522246742,2.0,3.0,1,-0.41962179646859515,0,0,0,0,0,0,0,1
20.22,51.39,123.30012416401266,569.591874436718,2.0,2.0,1,-0.10602999314601534,0,0,0,0,0,0,1,0
21.01,51.42,124.43711233007122,574.2180922933644,2.0,0.0,1,-0.18393075093111805,0,0,0,0,0,0,0,0
21.34,50.52,126.2302135068467,568.938664948646,1.0,1.0,1,-0.356376861335402,0,0,0,0,0,0,0,1
22.87,45.65,100.82614986339443,594.9076077606181,1.0,2.0,2,0.5801423583855313,1,0,0,0,0,0,0,1
18.96,55.65,112.14947722472334,572.4110543871727,2.0,2.0,0,-0.13094362418196348,0,1,0,0,0,0,0,0
20.1,50.08,113.4974961916587,596.461195804695,2.0,2.0,1,-0.7072550128357574,0,0,1,1,0,0,0,0
19.63,56.81,127.99840465386856,565.6851450073883,2.0,,0,-2.6344776362540974,0,1,0,0,0,0,0,0
12.539999999999997,51.39,124.03331462491256,571.0776179293483,2.0,3.0,1,-1.3309565527722047,0,0,0,1,0,0,0,0
22.02,49.65,122.96533048580312,578.5027409647732,2.0,3.0,0,-0.6551813727167747,0,0,0,1,0,0,0,0
22.2,49.43,130.79286167278175,575.990082951418,2.0,3.0,0,-0.26597264952564603,0,0,0,0,0,1,0,0
22.19,49.25,128.43857071619374,575.7124351233855,2.0,3.0,0,-1.2931406925165565,0,0,0,0,0,0,0,1
19.0,51.25,112.32937900049676,593.3660623226502,1.0,2.0,1,0.9389759412576185,0,1,0,0,0,0,0,0
21.11,52.41,129.91742117290266,575.4985016395328,2.0,2.0,0,-0.2707414977368896,1,0,0,0,0,0,0,0
20.97,52.88,129.4919911592761,574.2444825365942,2.0,,0,0.700926168844871,1,0,0,0,0,0,0,1
20.17,52.75,54.38711065196236,573.1648880716887,2.0,2.0,0,-0.19133581274124414,0,0,0,0,1,0,0,0
21.22,53.09,136.04312309541507,572.6264653909387,2.0,3.0,0,-0.9688771575731133,1,0,0,0,0,0,0,0
23.65,49.36,141.02765436076808,545.6547018255708,2.0,2.0,0,-1.8089962381450453,1,0,0,0,0,0,0,0
21.12,52.94,124.82758399216183,574.9963798714856,2.0,3.0,0,-0.8804121626551588,1,0,0,0,1,0,0,0
19.34,51.39,166.66874426012515,580.6541652065548,1.0,3.0,1,1.6841875773636517,0,0,0,1,0,0,0,0
21.26,52.92,54.38711065196236,581.6173524180703,2.0,3.0,0,-0.7093329906308711,1,0,0,0,0,0,0,0
12.539999999999997,51.39,129.70639654430835,551.8319788306734,2.0,2.0,0,-1.3482977705259007,0,1,0,0,0,0,0,0
21.43,52.65,132.977854374515,566.705822473084,2.0,0.0,0,-0.7027656803796637,1,0,0,1,0,0,0,0
21.66,51.16,114.78725765153987,596.7345225360564,1.0,2.0,0,0.12355387534579691,1,0,0,0,0,0,0,0
18.72,50.91,84.46063540756971,568.9045397312485,0.0,,0,1.3460828455117484,0,0,0,1,0,0,0,0
22.75,49.56,138.45291783911043,569.8195224538221,2.0,2.0,0,-0.9990290683570607,1,0,0,0,0,1,0,0
22.79,51.39,134.68357243021754,577.8312568803917,2.0,3.0,0,-0.9228650553660069,1,0,0,1,0,0,0,0
21.48,52.09,131.27492522130345,572.9655311856704,1.0,2.0,0,-1.4300755051180805,0,0,1,0,1,0,0,0
22.73,51.39,132.60180599991514,569.7309386093085,2.0,,0,-1.1462314285319768,1,0,0,0,1,0,0,0
22.73,50.03,127.56536016628412,564.1097736680899,2.0,,1,-0.6981150006639915,1,0,0,0,0,0,1,0
29.580000000000005,49.55,134.08682449687996,570.7885595497372,2.0,2.0,0,-0.9196288341594372,1,0,0,0,0,1,0,0
22.59,50.46,132.851250330327,577.1445036200431,2.0,3.0,0,-1.0200822055953118,1,0,0,0,0,0,0,1
17.88,43.57,62.46802381902573,616.3366069984651,0.0,3.0,0,3.8872521553414856,0,1,0,0,0,0,1,0
21.53,51.39,134.98591110671808,573.8312630645484,2.0,3.0,0,-1.242358651995511,1,0,0,0,0,0,0,1
21.1,53.95,118.51029496885162,558.2161375585588,1.0,3.0,0,-1.1508975541758732,0,0,1,0,0,0,0,1
18.34,55.86,100.6242231547409,606.92178851698,1.0,2.0,1,0.9764919816202947,0,1,0,0,0,1,0,0
21.64,51.39,133.67347078024022,571.9060184134343,2.0,1.0,0,-0.7452865313435997,1,0,0,0,0,0,0,1
21.63,53.56,137.1433600039987,576.8600087749131,2.0,3.0,0,-0.7251511624293664,1,0,0,0,0,0,1,0
21.6,53.74,133.54045679811972,569.470909000362,1.0,3.0,0,-0.7983261643677811,1,0,0,0,0,0,0,0
23.49,46.03,115.1307591065554,599.0870717975039,1.0,2.0,0,0.7307202349859545,0,0,0,0,0,1,0,0
20.58,53.41,102.7064871120426,554.9543282652952,1.0,3.0,0,-0.1457035424225942,0,0,1,0,0,1,0,0
19.05,55.79,118.71016554875604,602.4116207971634,1.0,0.0,1,0.5434934487939467,0,1,0,0,0,0,0,0
19.09,52.07,103.2478741287636,561.6203209089558,1.0,0.0,2,1.307539699977976,0,0,0,0,0,0,0,0
23.24,51.63,115.0942401793041,549.8720246280849,2.0,2.0,2,-0.37853126969845663,0,0,0,1,0,0,0,0
22.78,52.49,155.4285674363292,546.3654474557666,1.0,1.0,0,-1.0887562986917605,0,0,0,0,0,0,0,1
23.51,49.82,139.15342197300677,569.5308491734589,2.0,,0,-2.6847463296032346,1,0,0,0,0,0,1,0
23.23,50.34,135.262774594416,572.0066928262571,2.0,3.0,0,-2.5444667640088254,1,0,0,0,0,0,0,1
23.1,50.64,130.63729147913818,571.72921894079,1.0,3.0,0,-2.6012680104530443,1,0,0,1,0,0,0,0
23.08,50.78,141.16638635885244,574.5579043016202,2.0,2.0,0,-2.4723127785111045,1,0,0,0,0,0,0,1
23.94,51.39,117.02883824676664,598.2323800864403,1.0,2.0,2,-0.7635658829324841,1,0,0,0,0,0,0,0
22.83,51.49,136.66617049048088,571.3524397261257,2.0,,0,-2.2773766388571306,1,0,0,0,0,0,1,0
23.94,48.86,136.95900101378547,570.5834356281666,2.0,1.0,0,-2.264512357082547,1,0,0,0,0,0,0,1
23.63,49.51,166.66874426012515,571.302916334172,2.0,2.0,0,-1.9009116725007382,1,0,0,0,0,0,0,0
22.99,51.11,166.66874426012515,575.8266061365929,2.0,2.0,1,-2.166789445527246,1,0,0,0,0,0,1,0
22.03,53.88,166.66874426012515,570.4152128964498,2.0,3.0,2,-2.341373671155593,1,0,0,0,1,0,0,0
17.26,59.812499999999986,68.40587737665092,619.7486982501782,0.0,0.0,1,0.6396259867093727,0,0,0,0,0,1,0,0
22.15,53.82,140.53040721082655,570.9564694947363,2.0,,0,-1.7428569134651288,1,0,0,0,0,0,1,0
